GRAND_ID     LAT_c     LON_c     CATCH_SKM
4115     -21.93125     29.981504     583
4116     -22.013464     16.957292     3005
4117     -22.210442     16.528591     8497
4118     -22.224538     29.988435     203477
4120     -22.694881     16.745454     213
4121     -23.194062     28.69795     11263
4122     -23.324099     17.019792     2652
4123     -23.81312     29.966256     12
4124     -23.90875     29.977083     26
4125     -23.938163     29.984384     158
4126     -23.986232     27.72291     4318
4127     -24.281926     28.777546     581
4128     -24.285013     29.313542     388
4129     -24.304513     29.317056     403
4130     -24.393675     28.54105     23
4131     -24.443603     26.017675     3614
4132     -24.497107     17.858556     13406
4133     -24.667943     28.320336     84
4134     -24.698254     25.91869     4384
4135     -24.781926     29.427083     23576
4136     -24.826242     28.209096     64
4137     -24.856609     28.242708     126
4138     -24.873715     26.455762     8631
4139     -24.914536     27.139537     1289
4140     -25.0979     28.917429     3676
4141     -25.115074     25.688432     233
4142     -25.133018     27.808083     6162
4143     -25.235963     28.514582     1146
4144     -25.294375     29.65514     175
4145     -25.310428     27.472905     4548
4146     -25.399352     29.484297     625
4147     -25.407798     27.578299     6044
4148     -25.419399     29.357292     12288
4149     -25.445021     26.346826     1769
4150     -25.470363     26.394792     1169
4151     -25.499149     26.6908     711
4152     -25.523568     26.146804     1162
4153     -25.564922     27.348006     1079
4154     -25.623764     28.369792     550
4155     -25.62418     28.19306     315
4156     -25.651693     26.506591     233
4157     -25.693883     27.543459     159
4158     -25.702081     26.902048     288
4159     -25.728437     27.851129     4042
4160     -25.776945     29.548158     1592
4161     -25.782458     27.488006     113
4162     -25.785434     27.258611     502
4163     -25.80301     28.861662     2882
4164     -25.837087     29.486037     107
4165     -25.865598     29.296875     3618
4166     -25.876491     28.266167     488
4167     -25.889975     28.719792     1248
4168     -25.894117     29.306271     3584
4169     -26.06382     29.193603     254
4170     -26.083546     29.291466     1
4171     -26.250924     27.159174     1352
4172     -26.347389     26.776146     28
4173     -26.410473     26.795557     367
4174     -26.451392     29.477438     47
4175     -26.468982     29.944834     52
4176     -26.472034     29.921718     145
4177     -26.559904     27.111732     3508
4179     -26.617227     27.302083     885
4180     -26.672009     27.096688     3878
4181     -26.732015     20.10027     240
4182     -26.752099     27.698958     1129
4183     -26.814282     26.611014     5612
4184     -26.883116     28.115457     38545
4185     -26.919612     29.295137     7970
4186     -26.931431     17.94009     8952
4187     -26.993501     24.973908     1086
4188     -27.073912     29.878526     183
4189     -27.171528     25.337654     9429
4190     -27.220143     27.520346     82
4191     -27.221561     27.570367     62
4192     -27.260417     27.674577     2157
4193     -27.286642     27.978575     47
4194     -27.440789     29.196273     199
4195     -27.45734     27.511216     43
4196     -27.525344     24.855302     10976
4198     -27.664676     25.623022     106459
4199     -27.956296     29.947326     850
4200     -28.084275     28.276018     82
4201     -28.09654     18.609428     2021
4202     -28.114629     24.92754     112552
4203     -28.119738     28.54293     307
4204     -28.122409     24.502825     27032
4205     -28.173894     28.31305     309
4206     -28.219112     28.365111     755
4207     -28.240415     27.660559     1
4208     -28.253022     28.309375     241
4209     -28.278608     28.288299     92
4210     -28.277525     29.211976     0
4211     -28.289675     27.148175     3664
4212     -28.390297     29.019792     194
4213     -28.511771     26.778635     4757
4214     -28.5547     26.997883     1027
4216     -28.589303     29.101814     33
4217     -28.672597     27.759437     16
4218     -28.682657     29.517123     2516
4219     -28.686303     27.433956     174
4220     -28.731363     27.173767     333
4221     -28.760109     29.24351     1185
4222     -28.761893     28.455698     29
4223     -28.765648     29.293441     1708
4224     -28.883702     25.957774     6558
4226     -28.993583     28.142636     29
4227     -29.003848     26.342991     663
4228     -29.043552     29.851253     773
4229     -29.052936     26.464859     2994
4230     -29.115641     26.753941     202
4231     -29.164627     26.863126     18
4232     -29.239583     27.079886     148
4233     -29.247473     27.215998     331
4234     -29.262982     27.106603     201
4235     -29.273305     26.614659     942
4236     -29.290858     27.161579     46
4237     -29.291039     27.510917     41
4238     -29.301387     26.848997     115
4239     -29.311748     27.511849     30
4240     -29.33521     28.506332     1852
4241     -29.362827     27.130208     840
4242     -29.403746     21.209996     65337
4243     -29.416238     26.814803     83
4244     -29.421675     26.137292     927
4245     -29.458835     28.096084     912
4246     -29.486317     26.542668     63
4247     -29.49411     25.224357     10274
4248     -29.53646     26.584251     63
4249     -29.663929     25.999589     668
4250     -29.779664     26.888316     781
4251     -29.906141     26.861375     15314
4252     -29.958126     25.745655     739
4253     -29.982754     27.020119     60
4254     -29.993502     24.732589     89542
4255     -30.056945     26.88938     33
4256     -30.190168     26.527006     136
4257     -30.380753     21.811529     1433
4258     -30.537876     26.605553     70
4259     -30.614741     23.297944     13366
4260     -30.622355     25.507035     70461
4261     -31.008058     26.372266     390
4262     -31.156994     26.288195     10
4263     -31.183763     26.425301     6
4264     -31.407017     26.368202     320
4265     -31.436669     22.771875     102
4266     -31.453689     22.393701     142
4267     -31.512623     27.333023     314
4268     -31.550274     28.739853     894
4269     -31.767019     25.466275     4398
4270     -31.78524     27.676269     1796
4271     -31.793616     27.431261     1322
4272     -31.797052     23.746875     616
4273     -31.837896     27.180419     1477
4274     -31.875928     26.915973     106
4275     -31.919203     22.085793     81
4276     -31.945436     22.145382     260
4277     -31.998499     18.785789     2773
4278     -32.10625     26.04375     3449
4279     -32.106656     22.157329     29
4280     -32.186691     18.876055     2040
4281     -32.225547     25.817567     4486
4282     -32.237656     24.529854     3669
4283     -32.28526     26.861263     582
4284     -32.323016     27.141786     299
4285     -32.392285     19.89525     3406
4286     -32.571359     26.758189     267
4287     -32.610176     27.276532     22
4288     -32.621725     22.004794     2111
4289     -32.735417     27.29875     31
4290     -32.754525     27.324325     56
4291     -32.902012     27.805016     474
4292     -32.956011     19.215208     48
4293     -32.967881     27.49515     919
4294     -32.984615     27.818285     0
4295     -32.988456     27.732292     1185
4296     -32.9928     19.243845     26
4297     -33.017867     24.288214     28
4298     -33.075869     23.491014     20692
4299     -33.114645     19.783971     132
4300     -33.204941     25.148031     16955
4301     -33.27646     19.255706     8
4302     -33.289399     20.98959     3830
4303     -33.301216     26.113097     519
4304     -33.308473     21.633867     17145
4305     -33.332189     19.88397     266
4306     -33.340097     19.031599     48
4307     -33.363208     19.27206     50
4308     -33.36446     19.58125     81
4310     -33.408908     22.282513     63
4311     -33.417715     19.437682     2
4312     -33.488807     21.703615     166
4313     -33.512207     22.585419     5196
4314     -33.513878     20.751042     757
4315     -33.583899     19.711458     387
4316     -33.64488     22.409312     1511
4317     -33.693218     25.265026     265
4318     -33.706957     19.450415     90
