  ID  lat_ori  lon_ori  lat_MERIT  lon_MERIT  area_MERIT  width_MERIT  elv_MERIT
            1805        -4.0490       -69.0020        -4.0250       -68.9917     11575.7393       138.4406        59.9000
            1806        -3.6180       -68.9070        -3.6250       -68.9083     12882.7949       139.7022        54.5000
            1807        -3.5760       -68.8980        -3.5750       -68.8917     13661.1406       164.6084        54.5000
            1808        -3.5230       -68.8860        -3.5250       -68.8917     13689.8252       157.0608        54.1000
            1809        -4.3710       -69.3240        -4.3417       -69.2917      7632.5098        86.3007        71.8000
            1810        -6.0110       -70.1540        -6.0083       -70.1583       755.5056         0.0000       131.7000
            1811        -5.3960       -70.0180        -5.3583       -70.0250      3017.3926        23.4000       101.7000
            1812        -5.1850       -69.9710        -5.1583       -69.9583      3583.2185        42.4206        96.0000
            1813        -5.1040       -69.9530        -5.0750       -69.9250      3776.4595        13.5000        93.7000
            1814        -5.0230       -69.8990        -4.9917       -69.8750      3901.3413        52.9347        92.5000
            1815        -7.1810       -71.8260        -7.1750       -71.8250     54660.0000       243.5954       144.4000
            1816        -5.4050       -67.3770        -5.4083       -67.3750    157413.5469       374.4340        72.0000
            1817        -4.2570       -66.4750        -4.2583       -66.4750    165970.2969       447.3137        54.4000
            1818        -6.6050       -69.5670        -6.6250       -69.5583    136797.5938       293.3355       110.6000
            1819        -6.5630       -69.6720        -6.5583       -69.6750    136274.7969       279.6817       110.6000
            1820        -6.5950       -69.2040        -6.5917       -69.2083    139644.6719       297.7977       109.8000
            1821        -5.5820       -67.6200        -5.5750       -67.6250    155867.8750       455.1508        76.6000
            1822        -6.8790       -71.0650        -6.8750       -71.0583     60889.3984       199.9768       133.9000
            1823        -5.0750       -66.9200        -5.0750       -66.9250    162034.2188       281.6433        58.1000
            1824        -6.5180       -68.8500        -6.5250       -68.8583    141164.8594       336.0151       100.5000
            1825        -8.2060       -72.7970        -8.2083       -72.7917     22411.0059       135.8270       181.0000
            1826        -8.0470       -72.7620        -8.0417       -72.7583     25494.1738       213.9616       179.8000
            1827        -8.0220       -72.7560        -8.0250       -72.7583     25501.2871       207.5519       179.0000
            1828        -7.8500       -72.7180        -7.8417       -72.7083     30140.7207       235.3954       170.9000
            1829        -7.6590       -72.6750        -7.6583       -72.6750     37655.1094       174.9045       164.1000
            1830        -6.7430       -70.2370        -6.7417       -70.2417     74620.1016       265.6170       124.8000
            1831        -7.0520       -71.6060        -7.0583       -71.6083     55846.0977       167.7963       141.2000
            1832        -5.1040       -67.0790        -5.1083       -67.0750    160345.6875       341.3261        64.7000
            1833       -10.0680       -72.3690       -10.0583       -72.3917       596.4650         0.0000       276.5000
            1834        -8.3530       -72.7530        -8.3583       -72.7583     20111.2285       133.2176       186.9000
            1835        -8.2030       -72.7860        -8.2083       -72.7917     22411.0059       135.8270       181.0000
            1836        -3.2140       -65.9870        -3.2083       -65.9917    176740.3750       426.6314        45.5000
            1837        -6.5240       -68.8300        -6.5250       -68.8250    141391.2344       330.6697       100.5000
            1838        -6.5810       -68.9860        -6.5750       -68.9917    140128.9219       283.8519       105.1000
            1839        -5.0750       -67.0130        -5.0750       -67.0083    160567.2812       250.0835        58.4000
            1840        -6.7190       -70.3110        -6.7250       -70.3083     74314.8828       255.5177       124.9000
            1841        -6.7100       -70.3090        -6.7083       -70.3083     74312.0781       226.7776       124.9000
            1842        -6.7030       -70.3070        -6.7083       -70.3083     74312.0781       226.7776       124.9000
            1843        -6.1510       -68.0530        -6.1417       -68.0417    145328.2031       416.0648        89.7000
            1844        -6.3610       -68.1660        -6.3583       -68.1583    143504.6250       432.4708        91.0000
            1845       -10.0460       -72.4900       -10.0083       -72.5083      1309.6241        11.2500       262.4000
            1846        -7.1800       -71.8500        -7.1750       -71.8583     49272.1289       161.0870       144.4000
            1847        -6.6140       -69.5470        -6.6083       -69.5417    136802.9844       434.2472       110.6000
            1848        -5.0170       -66.8650        -5.0250       -66.8583    162271.5469       307.9032        58.1000
